userName,rating,title,timestamp
Grant Byrd,3.0,The Horse Whisperer,2000-08-06 06:12:43
Grant Byrd,4.0,The Poseidon Adventure,2000-08-01 01:07:22
Grant Byrd,4.0,Spider-Man 2,2000-08-06 06:21:04
Grant Byrd,1.0,Wag the Dog,2000-08-01 00:00:14
Grant Byrd,4.0,Silent Hill,2000-08-06 06:19:55
Grant Byrd,4.0,The Hours,2000-08-06 06:10:24
Grant Byrd,4.0,The Conversation,2000-08-06 06:10:24
Grant Byrd,4.0,Solaris,2000-08-01 00:39:57
Grant Byrd,5.0,Men in Black II,2000-08-01 00:39:57
Grant Byrd,3.0,Life Is Beautiful,2000-08-01 01:20:40
Grant Byrd,4.0,Nosferatu,2000-08-01 00:21:22
Grant Byrd,5.0,The Marriage of Maria Braun,2000-08-06 06:20:13
Grant Byrd,3.0,The Living Daylights,2000-08-01 01:12:27
Grant Byrd,3.0,Monty Python and the Holy Grail,2000-08-01 01:19:12
Grant Byrd,4.0,The Passion of Joan of Arc,2000-08-01 00:11:22
Grant Byrd,1.0,Kolya,2000-08-01 01:16:30
Grant Byrd,4.0,Sleepless in Seattle,2000-08-06 06:21:37
Grant Byrd,3.0,Total Recall,2000-08-01 00:49:17
Grant Byrd,3.0,Finding Neverland,2000-08-06 06:16:06
Grant Byrd,3.0,Blood: The Last Vampire,2000-08-06 06:09:45
Grant Byrd,4.0,Rififi,2000-08-01 01:04:34
Grant Byrd,5.0,Dog Day Afternoon,2000-08-01 00:10:05
Grant Byrd,3.0,Mulholland Drive,2000-08-01 01:21:07
Grant Byrd,4.0,Arlington Road,2000-08-01 00:20:22
Grant Byrd,5.0,Point Break,2000-08-01 00:40:43
Grant Byrd,3.0,The Thirteenth Floor,2000-08-01 01:25:31
Grant Byrd,1.0,The Thing,2000-08-01 01:20:26
Grant Byrd,1.0,In My Father's Den,2000-08-01 01:18:26
Grant Byrd,5.0,The Talented Mr. Ripley,2000-08-06 06:15:30
Grant Byrd,4.0,Because I Said So,2000-08-01 01:07:12
Grant Byrd,4.0,Bridge to Terabithia,2000-08-01 01:04:05
Grant Byrd,4.0,The Dreamers,2000-08-01 00:22:33
Grant Byrd,4.0,Dogtown and Z-Boys,2000-08-06 06:18:56
Grant Byrd,3.0,Torrente 3 The Protector,2000-08-01 01:05:10
Grant Byrd,3.0,Rocky III,2000-08-01 00:11:48
Grant Byrd,3.0,Blood Diamond,2000-08-01 00:09:09
Grant Byrd,3.0,The Discovery of Heaven,2000-08-01 00:12:40
Grant Byrd,3.0,Rocky IV,2000-08-01 00:08:23
Grant Byrd,3.0,Rocky V,2000-08-06 06:11:33
Grant Byrd,3.0,Sweet Sixteen,2000-08-01 00:09:09
Grant Byrd,3.0,Houseboat,2000-08-06 06:11:53
Grant Byrd,4.0,Shortbus,2000-08-01 01:13:52
Grant Byrd,3.0,Lights in the Dusk,2000-08-01 01:17:52
Grant Byrd,1.0,Gleaming the Cube,2000-08-01 01:11:58
Grant Byrd,1.0,The Fountain,2000-08-01 01:24:32
Grant Byrd,4.0,Superstar: The Karen Carpenter Story,2000-08-01 00:22:33
Grant Byrd,4.0,Y Tu Mamá También,2000-08-01 00:11:22
Grant Byrd,4.0,Nostalgia,2000-08-01 01:03:49
Grant Byrd,2.0,Greed,2000-08-06 06:20:55
Grant Byrd,5.0,La Vie en Rose,2000-08-01 00:23:56
Grant Byrd,3.0,Little Children,2000-08-01 01:15:07
Grant Byrd,4.0,The Contract,2000-08-01 01:09:01
Grant Byrd,4.0,"Clean, Shaven",2000-08-01 01:00:18
Grant Byrd,3.0,Get Carter,2000-08-01 01:14:37
Grant Byrd,1.0,Teenage Mutant Ninja Turtles III,2000-08-06 06:13:54
Grant Byrd,3.0,Parenthood,2000-08-01 00:59:06
Grant Byrd,1.0,28 Weeks Later,2000-08-06 06:13:54
Grant Byrd,4.0,Die Hard 2,2000-08-01 00:09:39
Grant Byrd,4.0,Rope,2000-08-01 00:08:48
Grant Byrd,2.0,The Holiday,2000-08-01 01:24:32
Grant Byrd,3.0,Secret Window,2000-08-01 01:27:14
Grant Byrd,4.0,What's Eating Gilbert Grape,2000-08-06 06:11:53
Grant Byrd,3.0,The Boys from County Clare,2000-08-06 06:16:49
Grant Byrd,4.0,Nowhere in Africa,2000-08-01 01:01:29
Grant Byrd,4.0,Meet the Parents,2000-08-06 06:23:44
Grant Byrd,4.0,When Saturday Comes,2000-08-06 06:24:50
Grant Byrd,3.0,Fever Pitch,2000-08-01 00:49:17
Grant Byrd,1.0,Vivre Sa Vie,2000-08-01 01:00:51
Grant Byrd,3.0,Forces of Nature,2000-08-01 01:03:49
Grant Byrd,3.0,The Vanishing,2000-08-01 00:27:59
Grant Byrd,3.0,A Time to Kill,2000-08-01 00:01:12
Grant Byrd,3.0,The Recruit,2000-08-01 01:01:29
Grant Byrd,3.0,The Motorcycle Diaries,2000-08-01 00:08:23
Grant Byrd,3.0,Last Days,2000-08-01 01:21:34
Grant Byrd,3.0,Will Penny,2000-08-06 06:11:53
Grant Byrd,2.0,Little Buddha,2000-08-01 01:15:07
Grant Byrd,3.0,All the King's Men,2000-08-01 00:25:56
Grant Byrd,3.0,Captain Corelli's Mandolin,2000-08-01 00:56:55
Grant Byrd,3.0,The Forbidden Kingdom,2000-08-06 06:15:53
Grant Byrd,5.0,The Prisoner of Zenda,2000-08-01 00:54:51
Grant Byrd,4.0,Fahrenheit 9/11,2000-08-01 01:10:57
Grant Byrd,3.0,The Next Best Thing,2000-08-01 00:13:03
Grant Byrd,3.0,The Karate Kid,2000-08-01 01:07:12
Grant Byrd,3.0,Star Wars: Episode II - Attack of the Clones,2000-08-06 06:12:12
Grant Byrd,4.0,Don Juan DeMarco,2000-08-01 00:10:26
Grant Byrd,2.0,The 13th Warrior,2000-08-01 01:17:34
Grant Byrd,4.0,Who Killed Bambi?,2000-08-06 06:12:12
Grant Byrd,4.0,Sweet November,2000-08-01 00:54:51
Grant Byrd,1.0,Twin Peaks: Fire Walk with Me,2000-08-01 01:04:49
Grant Byrd,5.0,Superman,2000-08-01 00:19:26
Grant Byrd,2.0,The Butterfly Effect,2000-08-06 06:22:39
Grant Byrd,3.0,Ask the Dust,2000-08-01 00:20:47
Grant Byrd,3.0,Fools Rush In,2000-08-01 00:00:34
Grant Byrd,2.0,Bandidas,2000-08-01 00:27:37
Grant Byrd,1.0,The Grudge 2,2000-08-01 00:27:18
Grant Byrd,1.0,Jezebel,2000-08-01 00:31:20
Grant Byrd,1.0,Death Proof,2000-08-01 00:26:16
Grant Byrd,1.0,Planet Terror,2000-08-01 00:31:20
Grant Byrd,1.0,Two Brothers,2000-08-01 00:23:56
Grant Byrd,4.0,Aguirre: The Wrath of God,2000-08-06 06:16:23
Grant Byrd,3.0,Anatomy of Hell,2000-08-01 00:24:14
Grant Byrd,4.0,Sister Act,2000-08-01 00:20:47
Grant Byrd,4.0,Persepolis,2000-08-01 00:09:39
Grant Byrd,3.0,Silent Light,2000-08-01 00:11:01
Grant Byrd,3.0,The Wedding Planner,2000-08-06 06:19:43
Grant Byrd,5.0,Say Anything...,2000-08-01 01:25:56
Grant Byrd,3.0,Training Day,2000-08-01 00:12:26
Grant Byrd,3.0,Iron Eagle III,2000-08-01 01:13:35
Grant Byrd,3.0,The Gift,2000-08-01 00:10:26
Grant Byrd,2.0,Mr. Holland's Opus,2000-08-01 00:11:01
Grant Byrd,4.0,Addicted to Love,2000-08-01 00:57:08
Grant Byrd,4.0,Cyberjack,2000-08-01 01:19:12
Grant Byrd,3.0,X-Men Origins: Wolverine,2000-08-06 06:19:43
Grant Byrd,2.0,Romeo Is Bleeding,2000-08-01 01:17:52
Grant Byrd,3.0,American Pie,2000-08-01 00:10:05
Grant Byrd,3.0,The Breakfast Club,2000-08-01 01:06:11
Grant Byrd,2.0,Rush Hour,2000-08-01 01:09:14
Grant Byrd,4.0,Light of Day,2000-08-06 06:10:52
Grant Byrd,3.0,Out of Time,2000-08-01 00:10:26
Grant Byrd,2.0,Days of Thunder,2000-08-01 00:31:53
Grant Byrd,3.0,Color of Night,2000-08-01 01:11:45
Grant Byrd,3.0,The Time Machine,2000-08-01 01:13:17
Grant Byrd,3.0,Cleopatra Jones and the Casino of Gold,2000-08-06 06:19:44
Grant Byrd,3.0,Kiss of the Dragon,2000-08-01 00:08:48
Grant Byrd,4.0,Carla's Song,2000-08-01 00:21:22
Grant Byrd,4.0,Reindeer Games,2000-08-01 01:08:37
Grant Byrd,4.0,Fantastic Voyage,2000-08-01 00:20:47
Grant Byrd,3.0,Valkyrie,2000-08-01 00:21:50
Grant Byrd,4.0,À nos amours,2000-08-01 01:06:22
Grant Byrd,4.0,Jay and Silent Bob Strike Back,2000-08-06 06:20:13
Grant Byrd,4.0,Married to the Mob,2000-08-01 01:04:49
Grant Byrd,3.0,Leningrad,2000-08-01 01:21:34
Grant Byrd,4.0,Reign Over Me,2000-08-06 06:19:17
Grant Byrd,4.0,Teheran '43,2000-08-01 01:09:42
Grant Byrd,4.0,Asterix at the Olympic Games,2000-08-01 01:02:53
Grant Byrd,4.0,An Elephant Can Be Extremely Deceptive,2000-08-01 00:27:37
Grant Byrd,5.0,Earth,2000-08-01 00:22:50
Grant Byrd,2.0,Belle Époque,2000-08-01 01:11:10
Grant Byrd,4.0,The Bourne Supremacy,2000-08-01 01:08:02
Grant Byrd,4.0,Spanglish,2000-08-01 01:12:13
Grant Byrd,1.0,Uncle Buck,2000-08-06 06:17:49
Grant Byrd,3.0,The Great Outdoors,2000-08-06 06:12:31
Grant Byrd,3.0,Heathers,2000-08-01 00:10:05
Grant Byrd,2.0,Two Weeks Notice,2000-08-01 00:13:03
Grant Byrd,4.0,Pleasantville,2000-08-01 00:09:39
Grant Byrd,3.0,Abraham,2000-08-01 00:13:03
Grant Byrd,5.0,Secret Agent,2000-08-06 06:18:56
Grant Byrd,2.0,The Chronicles of Riddick: Dark Fury,2000-08-01 01:05:26
Grant Byrd,3.0,Claire's Knee,2000-08-01 01:18:26
Grant Byrd,4.0,Gods and Monsters,2000-08-01 00:10:05
Grant Byrd,4.0,Young Frankenstein,2000-08-06 06:19:44
Grant Byrd,5.0,Don't Make Waves,2000-08-01 01:06:48
Grant Byrd,3.0,Duck Soup,2000-08-01 00:59:36
Grant Byrd,3.0,Yankee Doodle Dandy,2000-08-01 01:10:04
Grant Byrd,4.0,Three-Step Dance,2000-08-06 06:10:00
Grant Byrd,3.0,Barry Lyndon,2000-08-01 00:03:03
Grant Byrd,5.0,That Most Important Thing: Love,2000-08-01 00:22:50
Grant Byrd,2.0,88 Minutes,2000-08-01 00:21:22
Grant Byrd,2.0,Don't Come Knocking,2000-08-01 00:09:09
Grant Byrd,3.0,"Amigo, Stay Away",2000-08-01 00:10:41
Grant Byrd,3.0,Seven Blood-Stained Orchids,2000-08-01 00:09:09
John Harding,5.0,48 Hrs.,2001-01-11 02:20:00
John Harding,2.0,"Bang, Boom, Bang",2001-01-11 02:10:08
John Harding,3.0,Mary Poppins,2001-01-11 01:49:05
John Harding,3.0,To Die For,2001-01-11 02:18:29
John Harding,3.0,Silent Hill,2001-01-11 02:13:53
John Harding,4.0,Princesses,2001-01-11 02:10:08
John Harding,3.0,Teenage Mutant Ninja Turtles III,2001-01-11 02:17:45
John Harding,2.0,Thelma & Louise,2001-01-11 02:11:07
John Harding,3.0,Primal Fear,2001-01-11 02:13:13
John Harding,4.0,When Saturday Comes,2001-01-11 02:13:13
John Harding,5.0,All the Way Boys,2001-01-11 01:50:51
John Harding,2.0,Marie Antoinette,2001-01-11 02:15:44
John Harding,3.0,Who Killed Bambi?,2001-01-11 02:20:46
John Harding,4.0,Aguirre: The Wrath of God,2001-01-11 01:49:05
John Harding,3.0,Secret Sunshine,2001-01-11 02:10:08
John Harding,3.0,Cyberjack,2001-01-11 02:04:16
John Harding,2.0,Color of Night,2001-01-11 02:11:07
John Harding,2.0,The Bible: In the Beginning...,2001-01-11 02:15:44
John Harding,5.0,Titanic,2001-01-11 02:20:46
John Harding,3.0,The Chronicles of Riddick: Dark Fury,2001-01-11 02:13:13
George Downs,5.0,Ariel,2016-07-22 04:36:30
George Downs,4.5,Forrest Gump,2016-08-02 19:46:06
George Downs,4.0,The 39 Steps,2016-07-22 04:16:30
George Downs,5.0,Grill Point,2016-07-22 04:30:56
George Downs,4.5,Jurassic Park,2016-09-09 18:18:19
George Downs,4.5,Batman Returns,2016-07-22 04:51:50
George Downs,5.0,Monsoon Wedding,2016-07-22 04:18:12
George Downs,4.0,Shaft in Africa,2016-07-22 04:28:57
George Downs,5.0,Silent Hill,2016-07-22 04:51:54
George Downs,5.0,To Kill a Mockingbird,2016-07-22 04:37:47
George Downs,4.5,The Last Samurai,2016-08-02 19:46:40
George Downs,5.0,Beauty and the Beast,2016-07-22 04:26:53
George Downs,5.0,Nosferatu,2016-08-02 19:33:48
George Downs,5.0,The Passion of Joan of Arc,2016-07-22 04:34:05
George Downs,5.0,The Bank Dick,2016-07-22 21:28:19
George Downs,4.5,Blood: The Last Vampire,2016-07-22 04:57:15
George Downs,0.5,Dawn of the Dead,2016-07-22 04:34:47
George Downs,5.0,Mission: Impossible II,2016-08-02 19:41:26
George Downs,4.5,Mulholland Drive,2016-08-02 20:16:27
George Downs,4.5,Rocky Balboa,2016-07-22 04:34:59
George Downs,4.5,Lonely Hearts,2016-08-02 19:36:25
George Downs,5.0,Stranger Than Fiction,2016-08-02 20:14:37
George Downs,4.5,Bridge to Terabithia,2016-08-02 19:30:47
George Downs,5.0,The Vexxer,2016-08-02 19:41:35
George Downs,5.0,"Torrente, the Dumb Arm of the Law",2016-08-02 20:09:12
George Downs,4.0,Rocky II,2016-08-02 20:16:31
George Downs,5.0,Rope,2016-07-22 04:33:39
George Downs,5.0,Will Penny,2016-07-22 04:30:03
George Downs,5.0,Mothra vs. Godzilla,2016-07-22 04:38:18
George Downs,3.0,The Men,2016-07-29 01:02:44
George Downs,5.0,The Beach,2016-07-22 04:52:04
George Downs,4.5,The 13th Warrior,2016-07-29 01:02:58
George Downs,4.0,Who Killed Bambi?,2016-07-22 04:37:24
George Downs,4.5,Nell,2016-08-02 19:36:53
George Downs,4.5,Anatomy of Hell,2016-08-02 19:41:07
George Downs,4.5,Secret Sunshine,2016-08-02 20:16:43
George Downs,4.5,Addicted to Love,2016-07-22 04:28:33
George Downs,5.0,The Pawnshop,2016-07-22 04:52:30
George Downs,4.5,X-Men Origins: Wolverine,2016-07-22 04:52:58
George Downs,5.0,Romeo Must Die,2016-07-22 04:53:04
George Downs,4.0,American Pie,2016-08-02 20:22:06
George Downs,4.5,The Glass House,2016-08-02 19:40:29
George Downs,5.0,Reign Over Me,2016-07-22 04:37:13
George Downs,5.0,The Bourne Identity,2016-07-29 01:02:51
George Downs,3.5,The Bible: In the Beginning...,2016-08-02 19:42:08
George Downs,4.0,Titanic,2016-08-02 19:41:03
George Downs,5.0,Secret Agent,2016-07-22 04:56:59
George Downs,5.0,Young Frankenstein,2016-07-22 04:53:17
George Downs,5.0,The Searchers,2016-07-22 04:34:49
George Downs,4.0,What Women Want,2016-07-29 01:04:28
George Downs,5.0,Charlie's Angels,2016-08-02 20:09:37
George Downs,4.0,Hot Fuzz,2016-07-22 04:39:35
George Downs,5.0,And Then There Were None,2016-07-22 04:18:51
George Downs,5.0,5 Card Stud,2016-07-22 04:17:02
George Downs,5.0,The Hessen Affair,2016-08-02 19:34:49
George Downs,5.0,The Orphanage,2016-07-22 04:39:17
George Downs,4.0,The Haunted Castle,2016-08-02 20:15:27
George Downs,4.5,Ben X,2016-07-22 04:40:01
George Downs,4.5,The Village,2016-08-02 19:32:16
George Downs,4.5,Top of the Food Chain,2016-08-02 19:31:48
George Downs,5.0,K-19: The Widowmaker,2016-07-22 04:27:18
George Downs,3.5,Deep Blue Sea,2016-09-30 17:53:23
George Downs,5.0,Bad Boys II,2016-07-22 04:18:56
George Downs,3.5,Atlantis: Milo's Return,2016-07-22 04:52:43
George Downs,4.5,Children of the Corn IV: The Gathering,2016-08-02 19:35:17
George Downs,4.0,Let's Get Harry,2016-07-22 04:52:52
George Downs,4.5,Johnny Angel,2016-08-11 04:10:31
George Downs,5.0,Boat,2016-07-27 05:56:39
George Downs,5.0,Confession of a Child of the Century,2016-07-22 04:17:00
George Downs,5.0,Backlight,2016-08-02 19:44:20
George Downs,4.0,Longitude,2016-07-22 04:17:43
George Downs,4.5,Sade,2016-08-11 04:10:03
George Downs,4.5,EVA,2016-07-22 04:33:41
George Downs,5.0,Dollman vs. Demonic Toys,2016-07-22 04:20:54
George Downs,5.0,The Wearing of the Grin,2016-07-29 01:35:10
George Downs,5.0,Brake,2016-07-22 04:21:00
George Downs,5.0,The Redeemer: Son of Satan!,2016-07-22 04:34:07
George Downs,4.5,Rock Around the Clock,2016-08-02 19:49:00
George Downs,5.0,Wuthering Heights,2016-07-22 04:52:08
George Downs,5.0,Don Q Son of Zorro,2016-07-22 04:17:36
James Olsen,4.0,Ariel,1996-10-21 01:47:46
James Olsen,3.0,Judgment Night,1996-10-21 01:51:07
James Olsen,5.0,Metropolis,1996-10-21 01:45:30
James Olsen,4.0,Jarhead,1996-10-21 01:50:19
James Olsen,3.0,Back to the Future,1996-10-21 01:51:07
James Olsen,5.0,Three Colors: Red,1996-10-21 01:44:12
James Olsen,3.0,48 Hrs.,1996-10-21 01:41:24
James Olsen,2.0,Lost in Translation,1996-10-21 01:42:34
James Olsen,5.0,Knockin' on Heaven's Door,1996-10-21 01:49:56
James Olsen,2.0,The Arrival of a Train at La Ciotat,1996-10-21 01:46:38
James Olsen,3.0,Ocean's Eleven,1996-10-21 01:43:54
James Olsen,4.0,Ocean's Twelve,1996-10-21 01:53:19
James Olsen,4.0,Back to the Future Part II,1996-10-21 01:42:33
James Olsen,3.0,"20,000 Leagues Under the Sea",1996-10-21 01:47:13
James Olsen,3.0,A Clockwork Orange,1996-10-21 01:43:53
James Olsen,5.0,Lucky Number Slevin,1996-10-21 01:49:27
James Olsen,5.0,The Wages of Fear,1996-10-21 01:49:27
James Olsen,5.0,Man of Marble,1996-10-21 01:51:37
James Olsen,5.0,The Outsiders,1996-10-21 01:53:53
James Olsen,4.0,Syriana,1996-10-21 01:42:55
James Olsen,4.0,Antoine and Colette,1996-10-21 01:50:47
James Olsen,3.0,Cat on a Hot Tin Roof,1996-10-21 01:50:19
James Olsen,4.0,The Edukators,1996-10-21 01:53:19
James Olsen,5.0,High Noon,1996-10-21 01:44:31
James Olsen,3.0,Dave Chappelle's Block Party,1996-10-21 01:43:53
James Olsen,5.0,Terminator 3: Rise of the Machines,1996-10-21 01:41:24
James Olsen,3.0,"Faster, Pussycat! Kill! Kill!",1996-10-21 01:47:46
James Olsen,5.0,Grill Point,1996-10-21 01:42:55
James Olsen,4.0,Monsieur Ibrahim,1996-10-21 01:48:59
James Olsen,5.0,"Bang, Boom, Bang",1996-10-21 01:42:34
James Olsen,3.0,The Devil Wears Prada,1996-10-21 01:47:13
James Olsen,4.0,Batman Returns,1996-10-21 01:44:31
James Olsen,3.0,A Nightmare on Elm Street,1996-10-21 01:44:30
James Olsen,1.0,Tough Enough,1996-10-21 01:43:24
James Olsen,4.0,Aliens vs Predator: Requiem,1996-10-21 01:46:38
James Olsen,5.0,Popular Music,1996-10-21 01:48:36
James Olsen,4.0,Romeo + Juliet,1996-10-21 01:44:12
James Olsen,5.0,Klute,1996-10-21 01:52:34
James Olsen,4.0,Monsoon Wedding,1996-10-21 01:43:24
James Olsen,3.0,The Green Mile,1996-10-21 01:52:02
James Olsen,3.0,Reservoir Dogs,1996-10-21 01:45:02
James Olsen,5.0,Love Actually,1996-10-21 01:48:59
James Olsen,5.0,Once Were Warriors,1996-10-21 01:45:59
James Olsen,4.0,Psycho,1996-10-21 01:45:30
James Olsen,5.0,Bread and Tulips,1996-10-21 01:52:53
James Olsen,3.0,Dogville,1996-10-21 01:48:36
James Olsen,3.0,Silent Hill,1996-10-21 01:42:34
James Olsen,4.0,The Hours,1996-10-21 01:41:24
James Olsen,2.0,The Conversation,1996-10-21 01:41:23
James Olsen,5.0,Solaris,1996-10-21 01:42:34
James Olsen,2.0,The Terminal,1996-10-21 01:52:02
James Olsen,3.0,To Kill a Mockingbird,1996-10-21 01:42:55
James Olsen,3.0,Titanic,1996-10-21 01:45:02
James Olsen,5.0,The Passion of Joan of Arc,1996-10-21 01:50:19
Belinda Diaz,4.0,Videodrome,2012-02-11 04:44:38
Belinda Diaz,3.0,Dreamgirls,2012-02-11 04:44:30
Belinda Diaz,3.0,Rocky,2012-02-11 04:47:46
Belinda Diaz,4.0,Rocky II,2012-02-11 04:50:16
Belinda Diaz,3.0,Jungle Fever,2012-02-11 04:47:14
Belinda Diaz,0.5,All the King's Men,2012-02-11 04:43:49
Belinda Diaz,4.5,Cop Land,2012-02-11 04:47:29
Belinda Diaz,4.0,Memoirs of an Invisible Man,2012-02-11 04:44:53
Michael Harris,4.0,Scarface,2015-10-20 10:34:42
Michael Harris,4.5,Breaking the Waves,2015-10-20 10:36:42
Michael Harris,4.0,48 Hrs.,2015-10-20 10:40:30
Michael Harris,4.5,Back to the Future Part II,2015-10-20 10:40:00
Michael Harris,4.0,The 39 Steps,2015-10-20 10:34:53
Michael Harris,5.0,A River Runs Through It,2015-10-20 10:35:28
Michael Harris,5.0,Grill Point,2015-10-20 10:39:29
Michael Harris,5.0,Jurassic Park,2015-10-20 10:36:08
Michael Harris,3.5,Rain Man,2015-10-20 10:40:12
Michael Harris,3.0,Bend It Like Beckham,2014-01-15 11:35:06
Michael Harris,4.5,Sissi,2015-10-20 10:40:24
Michael Harris,5.0,The Last Samurai,2014-01-15 11:35:27
Michael Harris,5.0,Sleepless in Seattle,2014-01-15 11:37:06
Michael Harris,4.0,Rocky III,2014-01-15 11:34:25
Michael Harris,5.0,Blood Diamond,2014-01-15 11:33:52
Michael Harris,5.0,Rocky V,2014-01-15 11:34:03
Michael Harris,5.0,Imagine Me & You,2014-01-15 11:37:27
Michael Harris,5.0,The Next Best Thing,2014-01-15 11:37:33
Michael Harris,5.0,Don Juan DeMarco,2014-01-15 11:33:42
Michael Harris,5.0,Hard Target,2015-10-20 10:38:28
Michael Harris,4.0,Addicted to Love,2015-10-20 10:36:30
Michael Harris,5.0,Jay and Silent Bob Strike Back,2014-01-15 11:34:36
Michael Harris,4.5,Short Circuit,2014-01-15 11:35:17
Michael Harris,5.0,The Other Side of the Bed,2014-01-15 11:35:53
Michael Harris,5.0,Revolutionary Road,2015-10-20 10:34:36
Michael Harris,1.0,Hot Fuzz,2014-01-15 11:37:15
Michael Harris,5.0,The Guardian,2014-01-15 11:35:37
Michael Harris,3.0,And Then There Were None,2015-10-20 10:33:44
Michael Harris,2.0,Muxmäuschenstill,2015-10-20 10:33:54
Michael Harris,4.0,Under the Sand,2015-10-20 10:34:39
Michael Harris,4.0,Shock,2015-10-20 10:39:42
Michael Harris,4.5,My Sweet Little Village,2015-10-20 10:36:46
Michael Harris,4.0,Bandido!,2015-10-20 10:35:39
Michael Harris,4.5,Big Bad Mama,2015-10-20 10:37:09
Michael Harris,4.0,Big Girls Don't Cry... They Get Even,2015-10-20 10:34:32
Michael Harris,4.5,Hacker,2015-10-20 10:37:44
Christopher Brown,3.0,Ocean's Twelve,2005-03-22 10:46:48
Christopher Brown,4.0,Rebecca,2005-03-22 11:00:45
Christopher Brown,3.5,The War of the Roses,2005-03-22 11:03:46
Christopher Brown,2.0,"Faster, Pussycat! Kill! Kill!",2005-03-22 10:46:06
Christopher Brown,5.0,The Million Dollar Hotel,2005-03-22 10:53:34
Christopher Brown,5.0,The Man with the Golden Arm,2005-03-22 11:08:08
Christopher Brown,3.0,Bread and Tulips,2005-03-22 10:51:21
Christopher Brown,5.0,The Hours,2005-03-22 11:01:24
Christopher Brown,4.5,Lethal Weapon,2005-03-22 11:03:04
Christopher Brown,5.0,Arlington Road,2005-03-22 11:02:57
Christopher Brown,4.5,The Thirteenth Floor,2005-03-22 10:45:47
Christopher Brown,4.5,Princesses,2005-03-22 11:00:05
Christopher Brown,5.0,Notes on a Scandal,2005-03-22 11:00:39
Christopher Brown,4.0,A Brief History of Time,2005-03-22 10:45:49
Christopher Brown,4.0,Rocky IV,2005-03-22 11:02:10
Christopher Brown,4.0,Gleaming the Cube,2005-03-22 10:50:55
Christopher Brown,4.0,Mirror,2005-03-22 10:51:18
Christopher Brown,2.5,Get Carter,2005-03-22 10:50:59
Christopher Brown,4.0,Fever Pitch,2005-03-22 10:57:07
Christopher Brown,3.5,Speed 2: Cruise Control,2005-03-22 10:50:49
Christopher Brown,3.0,The Prisoner of Zenda,2005-03-22 10:46:39
Christopher Brown,4.0,The Butterfly Effect,2005-03-22 11:00:51
Christopher Brown,4.5,The Most Dangerous Game,2005-03-22 11:03:06
Christopher Brown,3.5,Silent Light,2005-03-22 10:45:01
Christopher Brown,4.5,Say Anything...,2005-03-22 11:04:22
Christopher Brown,4.5,Final Fantasy: The Spirits Within,2005-03-22 10:58:23
Christopher Brown,5.0,Kiss of the Dragon,2005-03-22 11:04:58
Christopher Brown,2.5,Avalon,2005-03-22 10:51:05
Christopher Brown,4.0,The Great Outdoors,2005-03-22 10:47:08
Christopher Brown,3.0,Titanic,2005-03-22 10:50:46
Christopher Brown,4.5,Young and Innocent,2005-03-22 11:02:05
Christopher Brown,4.0,"André Hazes, Zij Gelooft in Mij",2005-03-22 11:02:53
Christopher Brown,4.5,The Tunnel,2005-03-22 11:01:14
Christopher Brown,4.5,Black Rain,2005-03-22 11:05:17
Christopher Brown,4.5,Carry On Screaming,2005-03-22 10:46:54
Christopher Brown,5.0,Samsara,2005-03-22 10:54:25
Robert Mitchell,3.5,Ariel,2006-02-16 00:54:44
Robert Mitchell,4.0,Four Rooms,2006-02-17 05:17:36
Robert Mitchell,4.5,Star Wars,2006-02-16 00:35:57
Robert Mitchell,4.5,Dancer in the Dark,2006-02-16 00:30:07
Robert Mitchell,4.0,2001: A Space Odyssey,2006-02-16 00:53:51
Robert Mitchell,3.5,Million Dollar Baby,2006-02-16 00:42:46
Robert Mitchell,3.5,Armageddon,2006-02-16 00:53:33
Robert Mitchell,4.0,Three Colors: Red,2006-02-16 00:50:43
Robert Mitchell,4.0,Donnie Darko,2006-02-16 00:53:18
Robert Mitchell,4.0,48 Hrs.,2006-02-16 00:35:26
Robert Mitchell,3.5,Lost in Translation,2006-02-16 00:51:27
Robert Mitchell,4.0,Knockin' on Heaven's Door,2006-02-17 05:17:33
Robert Mitchell,3.0,"20,000 Leagues Under the Sea",2006-02-16 00:24:09
Robert Mitchell,4.5,Minority Report,2006-02-16 00:32:08
Robert Mitchell,3.0,A Clockwork Orange,2006-02-16 00:52:40
Robert Mitchell,4.0,Rebecca,2006-02-16 00:33:09
Robert Mitchell,3.0,Syriana,2006-10-22 22:59:45
Robert Mitchell,3.0,Muriel's Wedding,2006-02-16 00:25:13
Robert Mitchell,4.5,The 39 Steps,2006-02-16 00:50:47
Robert Mitchell,4.0,Cat on a Hot Tin Roof,2006-02-24 21:31:05
Robert Mitchell,4.5,The King of Comedy,2006-02-17 04:06:59
Robert Mitchell,4.0,Underworld,2006-02-24 21:31:16
Robert Mitchell,4.5,Dave Chappelle's Block Party,2006-02-16 00:52:33
Robert Mitchell,5.0,Terminator 3: Rise of the Machines,2006-02-16 00:50:24
Robert Mitchell,5.0,The Million Dollar Hotel,2006-02-16 00:50:38
Robert Mitchell,4.5,Monsieur Ibrahim,2006-02-16 00:29:15
Robert Mitchell,3.5,Night on Earth,2006-02-16 00:53:27
Robert Mitchell,4.0,Batman Returns,2006-02-16 00:33:13
Robert Mitchell,4.0,A Nightmare on Elm Street,2006-02-16 00:51:16
Robert Mitchell,4.5,Rain Man,2006-02-16 00:50:50
